1.414213562	0.03384968
1.414213562	0.04173687
1.414213562	0.04173687
1.414213562	0.03384968
2.236067977	-0.0116785
2.236067977	-0.02547244
2.236067977	-0.0116785
3.16227766	0.00720396
3.16227766	0.00720396	
4.123105626	0.00083484
4.123105626	0.00153975
